PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;39;89;28079039_89_98;2020;08;16;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;17;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;18;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;19;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;20;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;21;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;22;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;23;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;24;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;25;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;26;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;27;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;28;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;29;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;30;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;39;89;28079039_89_98;2020;08;31;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V;00.00;V
28;079;54;81;28079054_81_98;2020;08;01;00.66;V;00.55;V;00.48;V;00.55;V;00.61;V;00.57;V;00.63;V;00.72;V;00.66;V;01.05;V;01.44;V;01.97;V;02.38;V;02.53;V;03.08;V;02.91;V;02.79;V;02.68;V;02.34;V;03.08;V;02.98;V;03.18;V;02.37;V;01.98;V
28;079;54;81;28079054_81_98;2020;08;02;00.65;V;01.11;V;00.54;V;01.02;V;01.36;V;00.74;V;01.00;V;01.20;V;01.21;V;01.09;V;01.06;V;00.92;V;01.53;V;01.48;V;02.46;V;01.80;V;02.30;V;04.59;V;04.09;V;03.94;V;03.97;V;01.85;V;01.81;V;01.68;V
28;079;54;81;28079054_81_98;2020;08;03;01.94;V;01.69;V;01.63;V;01.60;V;01.64;V;01.38;V;01.10;V;01.32;V;01.31;V;01.34;V;01.36;V;01.42;V;01.58;V;01.66;V;01.93;V;01.93;V;01.67;V;01.62;V;01.50;V;01.61;V;01.66;V;01.64;V;01.52;V;01.43;V
28;079;54;81;28079054_81_98;2020;08;04;01.77;V;01.85;V;01.54;V;01.61;V;01.51;V;01.34;V;01.34;V;01.24;V;01.53;V;01.99;V;01.79;V;01.52;V;01.56;V;01.48;V;01.43;V;01.57;V;01.39;V;01.52;V;01.28;V;01.22;V;01.15;V;01.04;V;00.74;V;00.98;V
28;079;54;81;28079054_81_98;2020;08;05;00.90;V;01.32;V;01.31;V;01.25;V;00.91;V;00.87;V;00.89;V;00.79;V;00.85;V;00.95;V;01.21;V;01.13;V;01.04;V;01.69;V;01.78;V;01.66;V;01.41;V;01.55;V;01.72;V;01.30;V;01.17;V;00.79;V;00.51;V;00.81;V
28;079;54;81;28079054_81_98;2020;08;06;00.64;V;00.80;V;01.33;V;01.43;V;00.95;V;00.87;V;00.86;V;01.05;V;01.18;V;01.44;V;02.04;V;01.47;V;01.79;V;01.66;V;01.57;V;01.86;V;01.88;V;01.78;V;01.65;V;01.40;V;01.13;V;01.13;V;00.97;V;01.77;V
28;079;54;81;28079054_81_98;2020;08;07;01.46;V;00.97;V;01.40;V;01.72;V;01.07;V;01.13;V;01.08;V;00.97;V;00.73;V;01.20;V;01.27;V;01.36;V;01.32;V;01.35;V;01.60;V;01.74;V;02.14;V;02.30;V;01.62;V;01.84;V;01.56;V;01.37;V;02.03;V;01.26;V
28;079;54;81;28079054_81_98;2020;08;08;01.02;V;01.55;V;01.18;V;00.98;V;00.79;V;00.59;V;00.70;V;00.65;V;00.96;V;01.19;V;01.14;V;01.24;V;01.14;V;01.32;V;01.80;V;01.97;V;01.34;V;01.23;V;02.39;V;01.41;V;00.60;V;00.49;V;00.50;V;00.95;V
28;079;54;81;28079054_81_98;2020;08;09;00.87;V;01.71;V;01.16;V;00.61;V;00.67;V;00.74;V;00.70;V;01.05;V;01.07;V;01.04;V;01.34;V;01.15;V;01.23;V;01.97;V;02.24;V;02.56;V;03.04;V;02.69;V;02.46;V;02.36;V;02.45;V;01.19;V;01.15;V;01.52;V
28;079;54;81;28079054_81_98;2020;08;10;00.65;V;00.55;V;01.56;V;01.05;V;00.94;V;01.04;V;00.86;V;00.95;V;01.72;V;01.29;V;00.80;V;00.78;V;01.66;V;01.56;V;01.26;V;01.88;V;02.52;V;02.49;V;01.73;V;02.20;V;01.76;V;01.89;V;01.48;V;01.01;V
28;079;54;81;28079054_81_98;2020;08;11;00.94;V;01.39;V;01.63;V;01.76;V;01.65;V;01.52;V;01.13;V;00.86;V;00.95;V;01.07;V;01.04;V;01.74;V;01.59;V;01.51;V;01.41;V;01.26;V;01.65;V;02.32;V;01.84;V;00.87;V;02.44;V;02.20;V;01.17;V;00.79;V
28;079;54;81;28079054_81_98;2020;08;12;00.90;V;00.96;V;01.06;V;01.19;V;00.96;V;00.54;V;00.52;V;00.61;V;00.94;V;01.08;V;01.39;V;01.37;V;00.96;V;01.58;V;01.63;V;01.96;V;02.16;V;02.36;V;02.05;V;02.32;V;01.90;V;01.25;V;01.06;V;01.54;V
28;079;54;81;28079054_81_98;2020;08;13;02.04;V;01.24;V;00.46;V;00.49;V;00.51;V;00.47;V;00.52;V;00.67;V;00.82;V;01.11;V;01.22;V;01.03;V;01.58;V;01.47;V;01.84;V;01.77;V;01.53;V;01.72;V;01.75;V;01.70;V;01.19;V;00.58;V;00.48;V;00.48;V
28;079;54;81;28079054_81_98;2020;08;14;00.47;V;00.46;V;00.46;V;00.46;V;00.46;V;00.46;V;00.47;V;00.49;V;00.70;V;01.05;V;01.18;V;00.86;V;01.06;V;01.38;V;01.60;V;01.95;V;01.79;V;02.49;V;01.93;V;01.92;V;01.51;V;02.16;V;01.87;V;01.51;V
28;079;54;81;28079054_81_98;2020;08;15;01.16;V;00.79;V;00.79;V;01.01;V;00.79;V;00.89;V;00.79;V;00.77;V;00.86;V;01.05;V;01.52;V;02.22;V;02.43;V;02.77;V;03.10;V;03.21;V;03.05;V;02.59;V;03.39;V;03.27;V;03.02;V;02.57;V;03.34;V;03.48;V
28;079;54;81;28079054_81_98;2020;08;16;02.63;V;01.42;V;01.01;V;01.50;V;01.15;V;00.57;V;00.57;V;00.54;V;00.95;V;01.52;V;01.06;V;01.17;V;01.57;V;02.00;V;01.97;V;02.04;V;02.45;V;02.00;V;01.92;V;01.68;V;01.87;V;01.75;V;02.56;V;01.36;V
28;079;54;81;28079054_81_98;2020;08;17;00.84;V;00.52;V;00.64;V;00.55;V;00.53;V;00.57;V;00.69;V;00.79;V;00.72;V;01.10;V;01.08;V;01.76;V;01.86;V;02.20;V;02.40;V;02.35;V;02.34;V;02.82;V;02.30;V;02.02;V;02.01;V;01.72;V;01.22;V;01.69;V
28;079;54;81;28079054_81_98;2020;08;18;02.76;V;02.48;V;01.40;V;00.84;V;00.64;V;00.55;V;00.49;V;00.64;V;00.65;V;00.71;V;00.95;V;01.05;V;01.54;V;01.57;V;01.51;V;01.66;V;01.80;V;01.88;V;01.69;V;01.52;V;01.34;V;00.91;V;00.66;V;00.58;V
28;079;54;81;28079054_81_98;2020;08;19;00.67;V;00.69;V;00.65;V;00.79;V;00.66;V;00.59;V;00.49;V;00.52;V;00.69;V;01.04;V;00.97;V;01.31;V;02.22;V;02.22;V;02.73;V;03.32;V;03.41;V;02.44;V;02.51;V;02.52;V;02.00;V;02.82;V;02.02;V;00.55;V
28;079;54;81;28079054_81_98;2020;08;20;00.50;V;00.51;V;00.61;V;00.52;V;00.60;V;00.79;V;00.51;V;00.58;V;00.54;V;00.83;V;00.83;V;01.17;V;01.50;V;02.07;V;02.39;V;01.95;V;02.00;V;01.97;V;02.48;V;02.36;V;02.64;V;01.93;V;01.34;V;00.66;V
28;079;54;81;28079054_81_98;2020;08;21;00.60;V;00.61;V;00.90;V;01.40;V;01.19;V;01.34;V;01.25;V;01.00;V;00.86;V;01.00;V;01.71;V;01.73;V;02.65;V;02.64;V;02.99;V;03.02;V;03.13;V;03.36;V;03.08;V;03.53;V;02.63;V;02.82;V;02.85;V;02.05;V
28;079;54;81;28079054_81_98;2020;08;22;01.69;V;01.12;V;00.54;V;00.57;V;00.67;V;00.72;V;00.72;V;00.81;V;00.99;V;01.40;V;01.27;V;01.09;V;01.27;V;01.67;V;01.88;V;02.07;V;02.01;V;01.88;V;01.67;V;01.23;V;01.19;V;00.70;V;01.12;V;01.05;V
28;079;54;81;28079054_81_98;2020;08;23;01.33;V;01.14;V;01.19;V;01.76;V;01.72;V;01.59;V;01.57;V;01.45;V;01.40;V;01.58;V;01.45;V;01.81;V;01.69;V;01.48;V;01.44;V;01.68;V;01.24;V;01.34;V;01.29;V;00.84;V;00.73;V;00.52;V;00.77;V;01.65;V
28;079;54;81;28079054_81_98;2020;08;24;01.57;V;01.96;V;01.64;V;01.25;V;01.22;V;01.12;V;01.00;V;01.20;V;01.17;V;01.44;V;01.29;V;01.59;V;01.79;V;01.44;V;01.15;V;01.34;V;01.48;V;01.69;V;01.28;V;01.24;V;00.64;V;00.47;V;00.47;V;00.47;V
28;079;54;81;28079054_81_98;2020;08;25;00.59;V;00.67;V;01.21;V;01.36;V;00.78;V;00.60;V;00.56;V;00.68;V;00.81;V;00.99;V;01.08;V;01.11;V;01.17;V;01.14;V;01.45;V;02.11;V;02.09;V;01.79;V;01.58;V;01.57;V;00.72;V;00.56;V;00.47;V;00.47;V
28;079;54;81;28079054_81_98;2020;08;26;00.50;V;00.53;V;00.57;V;00.63;V;00.57;V;00.60;V;00.79;V;00.82;V;00.73;V;00.79;V;01.22;V;00.91;V;00.93;V;01.24;V;01.86;V;02.21;V;02.24;V;02.53;V;02.16;V;01.94;V;01.13;V;00.87;V;00.88;V;00.51;V
28;079;54;81;28079054_81_98;2020;08;27;00.78;V;00.57;V;00.67;V;00.55;V;00.49;V;00.60;V;00.62;V;00.77;V;00.72;V;01.21;V;01.16;V;01.23;V;01.02;V;01.30;V;01.49;V;01.51;V;01.92;V;01.53;V;01.73;V;01.33;V;00.71;V;00.47;V;00.50;V;00.80;V
28;079;54;81;28079054_81_98;2020;08;28;01.04;V;00.95;V;00.58;V;00.65;V;00.62;V;00.55;V;00.52;V;00.48;V;00.74;V;00.81;V;01.18;V;01.13;V;02.00;V;02.56;V;03.31;V;03.38;V;03.46;V;03.59;V;04.04;V;04.64;V;04.02;V;03.98;V;04.82;V;04.67;V
28;079;54;81;28079054_81_98;2020;08;29;03.89;V;01.69;V;01.61;V;01.75;V;01.87;V;01.84;V;01.81;V;01.68;V;02.05;V;02.01;V;02.21;V;02.29;V;02.31;V;02.02;V;02.04;N;02.55;V;02.46;V;01.86;V;02.59;V;03.19;V;02.36;V;01.93;V;01.65;V;01.95;V
28;079;54;81;28079054_81_98;2020;08;30;02.00;V;02.34;V;01.87;V;01.63;V;01.32;V;01.34;V;01.00;V;00.85;V;00.94;V;01.11;V;01.45;V;01.67;V;01.59;V;01.96;V;01.65;V;01.45;V;01.57;V;01.26;V;01.42;V;01.36;V;01.54;V;01.75;V;01.62;V;01.38;V
28;079;54;81;28079054_81_98;2020;08;31;01.42;V;01.29;V;01.09;V;01.28;V;01.27;V;01.08;V;00.83;V;00.86;V;01.07;V;00.96;V;01.01;V;01.14;V;00.98;V;01.35;V;01.48;V;01.77;V;01.60;V;01.33;V;01.28;V;00.93;V;00.85;V;00.48;V;00.47;V;00.46;V
28;079;54;82;28079054_82_98;2020;08;01;00125;V;00010;V;00084;V;00064;V;00052;V;00057;V;00107;V;00189;V;00163;V;00180;V;00190;V;00270;V;00259;V;00276;V;00258;V;00246;V;00246;V;00269;V;00248;V;00259;V;00297;V;00280;V;00284;V;00285;V
28;079;54;82;28079054_82_98;2020;08;02;00055;V;00254;V;00034;V;00082;V;00049;V;00008;V;00038;V;00039;V;00020;V;00039;V;00003;V;00225;V;00159;V;00210;V;00280;V;00152;V;00232;V;00285;V;00274;V;00277;V;00286;V;00335;V;00046;V;00028;V
28;079;54;82;28079054_82_98;2020;08;03;00023;V;00030;V;00047;V;00033;V;00044;V;00036;V;00014;V;00029;V;00020;V;00012;V;00042;V;00001;V;00001;V;00013;V;00308;V;00009;V;00014;V;00001;V;00001;V;00008;V;00028;V;00014;V;00017;V;00032;V
28;079;54;82;28079054_82_98;2020;08;04;00027;V;00024;V;00025;V;00032;V;00025;V;00022;V;00036;V;00050;V;00032;V;00026;V;00032;V;00042;V;00023;V;00082;V;00031;V;00003;V;00099;V;00115;V;00027;V;00107;V;00146;V;00117;V;00010;V;00014;V
28;079;54;82;28079054_82_98;2020;08;05;00003;V;00042;V;00039;V;00045;V;00037;V;00084;V;00057;V;00035;V;00044;V;00033;V;00043;V;00042;V;00042;V;00047;V;00165;V;00155;V;00137;V;00035;V;00118;V;00137;V;00113;V;00097;V;00100;V;00074;V
28;079;54;82;28079054_82_98;2020;08;06;00068;V;00075;V;00042;V;00077;V;00078;V;00086;V;00027;V;00029;V;00056;V;00044;V;00103;V;00053;V;00062;V;00103;V;00105;V;00144;V;00194;V;00141;V;00087;V;00108;V;00155;V;00133;V;00102;V;00106;V
28;079;54;82;28079054_82_98;2020;08;07;00115;V;00054;V;00105;V;00073;V;00048;V;00076;V;00096;V;00058;V;00066;V;00066;V;00052;V;00031;V;00008;V;00088;V;00030;V;00191;V;00112;V;00224;V;00159;V;00216;V;00257;V;00257;V;00280;V;00071;V
28;079;54;82;28079054_82_98;2020;08;08;00086;V;00124;V;00141;V;00108;V;00020;V;00064;V;00055;V;00061;V;00026;V;00041;V;00080;V;00187;V;00185;V;00194;V;00267;V;00251;V;00005;V;00065;V;00270;V;00282;V;00013;V;00022;V;00012;V;00097;V
28;079;54;82;28079054_82_98;2020;08;09;00067;V;00112;V;00064;V;00066;V;00020;V;00013;V;00069;V;00070;V;00047;V;00047;V;00066;V;00033;V;00120;V;00165;V;00188;V;00177;V;00225;V;00260;V;00217;V;00266;V;00263;V;00282;V;00261;V;00283;V
28;079;54;82;28079054_82_98;2020;08;10;00155;V;00119;V;00137;V;00119;V;00132;V;00114;V;00088;V;00049;V;00012;V;00175;V;00282;V;00053;V;00087;V;00126;V;00080;V;00066;V;00141;V;00104;V;00093;V;00114;V;00132;V;00113;V;00097;V;00019;V
28;079;54;82;28079054_82_98;2020;08;11;00062;V;00004;V;00001;V;00085;V;00083;V;00087;V;00071;V;00053;V;00041;V;00054;V;00011;V;00016;V;00009;V;00003;V;00014;V;00014;V;00020;V;00263;V;00277;V;00000;V;00095;V;00057;V;00035;V;00044;V
28;079;54;82;28079054_82_98;2020;08;12;00019;V;00006;V;00016;V;00096;V;00080;V;00113;V;00044;V;00060;V;00043;V;00042;V;00050;V;00087;V;00012;V;00175;V;00161;V;00227;V;00207;V;00245;V;00198;V;00269;V;00265;V;00268;V;00269;V;00257;V
28;079;54;82;28079054_82_98;2020;08;13;00276;V;00274;V;00116;V;00034;V;00058;V;00039;V;00066;V;00079;V;00050;V;00099;V;00083;V;00084;V;00131;V;00190;V;00188;V;00160;V;00189;V;00174;V;00158;V;00234;V;00269;V;00212;V;00080;V;00081;V
28;079;54;82;28079054_82_98;2020;08;14;00028;V;00064;V;00066;V;00077;V;00091;V;00044;V;00092;V;00056;V;00025;V;00044;V;00097;V;00004;V;00232;V;00177;V;00161;V;00218;V;00158;V;00231;V;00191;V;00266;V;00268;V;00272;V;00279;V;00267;V
28;079;54;82;28079054_82_98;2020;08;15;00266;V;00230;V;00212;V;00174;V;00127;V;00170;V;00200;V;00179;V;00171;V;00187;V;00254;V;00270;V;00259;V;00219;V;00252;V;00255;V;00272;V;00244;V;00267;V;00259;V;00261;V;00268;V;00271;V;00275;V
28;079;54;82;28079054_82_98;2020;08;16;00266;V;00265;V;00222;V;00267;V;00270;V;00195;V;00083;V;00019;V;00044;V;00097;V;00061;V;00079;V;00165;V;00189;V;00261;V;00193;V;00272;V;00201;V;00269;V;00218;V;00275;V;00260;V;00276;V;00290;V
28;079;54;82;28079054_82_98;2020;08;17;00281;V;00108;V;00184;V;00148;V;00098;V;00190;V;00177;V;00090;V;00073;V;00201;V;00223;V;00179;V;00198;V;00220;V;00270;V;00217;V;00239;V;00269;V;00256;V;00273;V;00266;V;00269;V;00260;V;00266;V
28;079;54;82;28079054_82_98;2020;08;18;00274;V;00280;V;00283;V;00284;V;00291;V;00067;V;00058;V;00225;V;00111;V;00121;V;00102;V;00125;V;00133;V;00200;V;00196;V;00192;V;00190;V;00219;V;00214;V;00252;V;00257;V;00275;V;00271;V;00225;V
28;079;54;82;28079054_82_98;2020;08;19;00186;V;00158;V;00114;V;00193;V;00204;V;00144;V;00060;V;00131;V;00124;V;00183;V;00174;V;00168;V;00168;V;00217;V;00246;V;00265;V;00266;V;00193;V;00258;V;00270;V;00273;V;00274;V;00244;V;00066;V
28;079;54;82;28079054_82_98;2020;08;20;00084;V;00012;V;00021;V;00097;V;00143;V;00178;V;00114;V;00186;V;00022;V;00185;V;00178;V;00161;V;00118;V;00162;V;00236;V;00184;V;00142;V;00229;V;00204;V;00256;V;00256;V;00258;V;00241;V;00124;V
28;079;54;82;28079054_82_98;2020;08;21;00137;V;00095;V;00176;V;00177;V;00182;V;00197;V;00183;V;00204;V;00190;V;00182;V;00196;V;00259;V;00259;V;00224;V;00257;V;00262;V;00273;V;00262;V;00267;V;00274;V;00267;V;00263;V;00274;V;00258;V
28;079;54;82;28079054_82_98;2020;08;22;00282;V;00293;V;00019;V;00213;V;00001;V;00354;V;00001;V;00010;V;00025;V;00038;V;00040;V;00102;V;00172;V;00217;V;00205;V;00184;V;00187;V;00198;V;00147;V;00202;V;00174;V;00137;V;00272;V;00014;V
28;079;54;82;28079054_82_98;2020;08;23;00026;V;00042;V;00032;V;00044;V;00030;V;00029;V;00030;V;00035;V;00025;V;00040;V;00029;V;00059;V;00029;V;00006;V;00000;V;00201;V;00345;V;00095;V;00222;V;00072;V;00087;V;00102;V;00012;V;00017;V
28;079;54;82;28079054_82_98;2020;08;24;00025;V;00030;V;00039;V;00030;V;00040;V;00018;V;00044;V;00056;V;00049;V;00047;V;00033;V;00093;V;00103;V;00127;V;00012;V;00044;V;00000;V;00198;V;00146;V;00267;V;00191;V;00094;V;00099;V;00008;V
28;079;54;82;28079054_82_98;2020;08;25;00096;V;00092;V;00070;V;00020;V;00012;V;00037;V;00073;V;00060;V;00071;V;00047;V;00091;V;00072;V;00026;V;00028;V;00140;V;00215;V;00204;V;00217;V;00177;V;00268;V;00271;V;00063;V;00078;V;00032;V
28;079;54;82;28079054_82_98;2020;08;26;00026;V;00008;V;00015;V;00083;V;00096;V;00035;V;00095;V;00046;V;00004;V;00071;V;00076;V;00030;V;00121;V;00260;V;00234;V;00220;V;00137;V;00267;V;00230;V;00267;V;00261;V;00261;V;00189;V;00085;V
28;079;54;82;28079054_82_98;2020;08;27;00090;V;00041;V;00010;V;00220;V;00034;V;00040;V;00077;V;00070;V;00005;V;00072;V;00065;V;00103;V;00076;V;00086;V;00228;V;00189;V;00163;V;00185;V;00257;V;00193;V;00237;V;00002;V;00088;V;00021;V
28;079;54;82;28079054_82_98;2020;08;28;00000;V;00290;V;00307;V;00017;V;00028;V;00001;V;00085;V;00039;V;00072;V;00058;V;00162;V;00204;V;00230;V;00263;V;00262;V;00257;V;00271;V;00285;V;00303;V;00288;V;00288;V;00287;V;00286;V;00284;V
28;079;54;82;28079054_82_98;2020;08;29;00282;V;00004;V;00037;V;00040;V;00047;V;00033;V;00030;V;00022;V;00014;V;00000;V;00003;V;00011;V;00003;V;00004;V;00004;N;00000;V;00001;V;00002;V;00008;V;00323;V;00007;V;00016;V;00004;V;00012;V
28;079;54;82;28079054_82_98;2020;08;30;00018;V;00015;V;00011;V;00024;V;00040;V;00070;V;00092;V;00055;V;00031;V;00013;V;00000;V;00016;V;00007;V;00002;V;00014;V;00004;V;00092;V;00038;V;00006;V;00003;V;00009;V;00007;V;00014;V;00009;V
28;079;54;82;28079054_82_98;2020;08;31;00037;V;00027;V;00037;V;00027;V;00048;V;00053;V;00060;V;00024;V;00051;V;00011;V;00004;V;00000;V;00058;V;00272;V;00283;V;00004;V;00175;V;00252;V;00190;V;00096;V;00196;V;00137;V;00038;V;00332;V
28;079;54;83;28079054_83_98;2020;08;01;031.0;V;029.4;V;027.3;V;026.7;V;026.1;V;025.1;V;024.5;V;023.4;V;024.5;V;027.3;V;029.5;V;031.7;V;033.2;V;034.9;V;035.8;V;036.6;V;036.8;V;037.3;V;037.5;V;036.8;V;035.2;V;033.4;V;032.2;V;031.1;V
28;079;54;83;28079054_83_98;2020;08;02;029.6;V;028.9;V;027.5;V;025.9;V;024.1;V;023.3;V;022.3;V;021.3;V;021.9;V;024.9;V;026.7;V;029.6;V;030.6;V;032.5;V;033.3;V;034.5;V;035.1;V;035.3;V;033.9;V;033.0;V;031.8;V;030.8;V;027.8;V;026.2;V
28;079;54;83;28079054_83_98;2020;08;03;025.0;V;023.6;V;022.5;V;021.5;V;020.8;V;020.3;V;019.8;V;019.2;V;019.8;V;022.4;V;024.1;V;026.0;V;027.7;V;029.3;V;030.1;V;031.1;V;032.0;V;032.8;V;033.0;V;032.1;V;030.9;V;028.8;V;027.4;V;026.2;V
28;079;54;83;28079054_83_98;2020;08;04;024.8;V;023.7;V;022.4;V;021.1;V;019.9;V;019.1;V;018.4;V;018.0;V;018.6;V;020.9;V;022.6;V;025.3;V;026.8;V;028.6;V;029.9;V;031.0;V;031.8;V;033.0;V;033.0;V;032.7;V;032.1;V;030.4;V;029.1;V;028.5;V
28;079;54;83;28079054_83_98;2020;08;05;027.2;V;026.0;V;024.6;V;023.4;V;022.3;V;021.5;V;020.9;V;020.8;V;021.8;V;025.0;V;026.1;V;027.8;V;029.9;V;031.6;V;033.1;V;034.3;V;035.2;V;036.1;V;036.2;V;035.6;V;034.9;V;033.2;V;030.9;V;029.7;V
28;079;54;83;28079054_83_98;2020;08;06;029.0;V;028.2;V;027.1;V;025.5;V;024.9;V;024.7;V;024.5;V;023.6;V;024.1;V;026.2;V;027.2;V;028.9;V;030.5;V;032.8;V;034.7;V;036.1;V;036.6;V;037.5;V;037.8;V;037.4;V;036.7;V;035.2;V;033.9;V;032.7;V
28;079;54;83;28079054_83_98;2020;08;07;031.4;V;030.4;V;029.3;V;027.7;V;026.4;V;025.9;V;025.2;V;024.9;V;025.4;V;027.4;V;028.6;V;030.3;V;032.0;V;034.2;V;036.2;V;037.1;V;037.4;V;038.0;V;038.7;V;038.1;V;037.3;V;035.8;V;034.5;V;033.5;V
28;079;54;83;28079054_83_98;2020;08;08;032.0;V;031.4;V;029.7;V;028.6;V;027.7;V;026.7;V;026.1;V;025.3;V;025.5;V;027.1;V;028.6;V;031.2;V;032.2;V;032.7;V;034.4;V;033.8;V;034.0;V;036.2;V;036.4;V;035.2;V;035.6;V;032.9;V;030.6;V;030.7;V
28;079;54;83;28079054_83_98;2020;08;09;029.9;V;029.9;V;029.0;V;027.4;V;027.0;V;026.3;V;025.4;V;024.4;V;024.7;V;027.9;V;029.4;V;031.6;V;034.0;V;034.9;V;035.8;V;036.3;V;036.6;V;037.4;V;037.7;V;036.8;V;035.7;V;034.1;V;032.8;V;032.1;V
